,VIXCLS,VIXCLS (ln diff),WILL5000PR,WILL5000PR (ln diff),BAMLC0A4CBBBEY,BAMLC0A4CBBBEY (ln diff),DCOILBRENTEU,DCOILBRENTEU (ln diff),WILLREITIND,WILLREITIND (ln diff)
1246,15.58,-0.12020486175640377,30287.22,0.011555512784461541,3.38,-0.005899722127188367,60.59,0.025237405293718318,11994.85,0.0001667521275194872
1247,14.57,-0.0670234202354889,30238.98,-0.001594020778256322,3.36,-0.0059347355198144935,58.81,-0.02981795448503277,11997.47,0.00021840322323285477
1248,13.54,-0.07331635272298431,30538.34,0.009851122785139665,3.34,-0.0059701669865037665,59.19,0.006440700230768925,12037.4,0.0033226754907484946
1249,13.68,0.010286644710275183,30469.13,-0.002268903453646942,3.29,-0.015083242211328507,59.3,0.0018566973010463172,12046.02,0.0007158452053808162
1250,13.79,0.008008779610806371,30579.59,0.003618753039962286,3.24,-0.015314234973042407,59.35,0.0008428150519970146,12078.44,0.002687730172327818
1251,14.25,0.032813214909448885,30459.07,-0.00394897779931469,3.33,0.027398974188114433,59.96,0.010225552178719788,12153.89,0.0062272380592069965
1252,14.0,-0.017699577099401065,30677.21,0.007136218485717549,3.29,-0.012084739215072027,58.95,-0.016988046251016797,12259.41,0.0086445222157856
1253,14.46,0.032328887115360416,30577.0,-0.0032719412886290655,3.28,-0.0030441423812281876,60.5,0.025953738053416053,12236.57,-0.0018647963150506541
1254,14.01,-0.03161485638170314,30655.06,0.0025496461261305114,3.3,0.006079046076382211,60.52,0.0003305238833588575,12259.29,0.0018550078678654103
1255,13.71,-0.02164586677469238,30726.63,0.0023319668270307403,3.26,-0.012195273093818404,61.71,0.019472103412820907,12261.27,0.0001614971276584498
1256,12.65,-0.08046827840069382,30861.0,0.004363545510885913,3.24,-0.006153865574378026,62.06,0.005655666687258254,12129.73,-0.01078605020421719
1257,13.11,0.03571808260207909,31039.29,0.005760570525067621,3.19,-0.015552413007484889,60.39,-0.02727813070042373,12069.57,-0.004972054888877864
1258,13.2,0.0068415318167165395,31011.17,-0.0009063591768700974,3.17,-0.006289328907564062,61.05,0.01086967223690305,12092.57,0.0019038054532352078
1259,12.33,-0.06818151241607229,31093.4,0.0026481158489062295,3.21,0.012539349252735255,60.22,-0.013688677503125746,12180.99,0.007285325356564343
1260,13.22,0.06969551724728751,30983.59,-0.003537868525407717,3.2,-0.003120127336243561,59.3,-0.01539521704990765,12150.13,-0.0025366704490288328
1261,12.3,-0.07213157204516829,31304.09,0.010291050447223782,3.24,0.012422519998557258,60.17,0.014564583228580119,12143.4,-0.0005540569997162237
1262,12.83,0.042186916249173034,31422.58,0.003777982824066939,3.29,0.015314234973042407,62.52,0.0383126163210159,12059.53,-0.006930593586087497
1263,13.1,0.020826051579560634,31391.79,-0.0009803490018587269,3.34,0.015083242211328507,62.72,0.003193870488876094,11869.9,-0.015849434745732083
1264,12.62,-0.0373293730940385,31386.27,-0.00017585761695215751,3.34,0.0,62.11,-0.009773369470940096,11895.69,0.002170365652492734
1265,12.73,0.00867855545624785,31471.07,0.00269817499265379,3.33,-0.00299850299625648,62.6,0.007858271534840533,11767.31,-0.010850801641227648
1266,12.07,-0.05323837745987481,31556.18,0.0027007382277535186,3.3,-0.009049835519918004,62.0,-0.009630893060960766,11735.24,-0.0027290672632762636
1267,12.69,0.05009124661685593,31501.39,-0.0017377775194393763,3.3,0.0,62.58,0.009311353195644578,11748.33,0.001114822095253487
1268,12.68,-0.0007883327172164556,31541.65,0.001277222845631698,3.28,-0.006079046076382211,62.19,-0.006251523124938707,11643.71,-0.008944982787017608
1269,13.0,0.024923408452456997,31548.95,0.0002314132385041745,3.31,0.009104766992919178,62.27,0.0012855537685627638,11753.62,0.009395158205595777
1270,13.05,0.00383877630716567,31574.41,0.0008066744666503922,3.27,-0.01215820447980942,62.46,0.0030465829705725866,11853.51,0.008462748005397813
1271,12.05,-0.07972347383203848,31807.01,0.007339723351387661,3.27,0.0,63.32,0.013674883157878348,11904.97,0.004331933732572679
1272,12.46,0.03345885342264321,31818.38,0.000357404492799418,3.27,0.0,62.82,-0.007927740902310632,11966.1,0.005121691958402508
1273,12.86,0.031598205450166006,31819.55,3.677052349537746e-05,3.29,0.00609757986811843,62.37,-0.007189103572469158,11994.05,0.0023330415442188723
1274,12.78,-0.006240269860084524,31709.33,-0.003469921414973598,3.31,0.00606062461169099,63.8,0.022668799812712415,11949.94,-0.003684436044258277
1275,13.13,0.027018239365316443,31646.3,-0.001989721222710017,3.3,-0.003025720916536967,64.99,0.018480221555513765,11781.02,-0.014236495533115345
1276,12.34,-0.06205366983746341,31716.85,0.002226847281232125,3.28,-0.006079046076382211,64.83,-0.0024649527193529863,11770.08,-0.0009290437208342439
1277,11.87,-0.038831809855665256,31990.01,0.008575581154900647,3.22,-0.018462062839735394,64.67,-0.0024710437284030107,11811.49,0.0035120683283356158
1278,11.54,-0.028194947541622994,32064.19,0.0023161645344806914,3.24,0.006191970247921175,64.82,0.0023167822548995076,11961.95,0.012657992191805079
1279,11.75,0.01803397951021468,32205.05,0.004383441458054804,3.27,0.009216655104923976,65.03,0.00323450416765958,12029.97,0.005670257507288667
1280,,,,,3.32,0.015174798019234936,64.68,-0.005396667172154146,,
1281,12.62,,32064.26,,3.28,-0.012121360532344694,64.5,-0.0027868109071800262,11973.03,
1282,14.91,0.1667492716635799,31779.81,-0.00891083172415641,3.36,0.02409755157906046,63.2,-0.02036092264891476,11782.23,-0.016064156156611276
1283,15.96,0.0680534632450156,31582.73,-0.006220730278213793,3.36,0.0,62.95,-0.003963540662455856,11855.41,0.0061918392701709735
1284,14.8,-0.07545841125159347,31774.92,0.006066847160163036,3.36,0.0,65.25,0.03588528571244698,11898.67,0.0036423256826481065
1285,14.52,-0.01910017137341935,31815.45,0.0012747214865438394,3.34,-0.0059701669865037665,65.67,0.0064161540000782225,11901.24,0.00021596720407757175
1286,13.62,-0.0639877086752838,32103.71,0.009019578925233418,3.31,-0.009022617599637517,66.5,0.012559747458927184,11919.03,0.0014936861175467442
1287,15.86,0.1522609154853356,32005.05,-0.0030778969328846273,3.27,-0.01215820447980942,66.44,-0.0009026629167143696,11939.81,0.0017419124529371999
1288,15.68,-0.01141420128444004,31974.76,-0.0009468612758638528,3.28,0.0030534374868902425,66.57,0.0019547408675180122,11878.34,-0.005161621408490191
1289,14.99,-0.04500270280775531,32052.45,0.0024267819299996773,3.26,-0.006116227017436193,65.37,-0.018190587987973572,11718.28,-0.013566557831808268
1290,13.94,-0.07262090678212862,32314.5,0.008142422401673954,3.25,-0.0030721990369699803,66.67,0.01969163900533033,11536.42,-0.015641028052886696
1291,12.63,-0.09868746896997793,32302.57,-0.0003692522776272966,3.22,-0.00927363678532922,67.44,0.01148323706363108,11523.72,-0.001101467838790171
1292,12.14,-0.03956915073104739,32540.15,0.007327917864564881,3.26,0.0123458358222992,68.04,0.008857453834060891,11590.03,0.005737725978573138
1293,12.29,0.012280137946591108,32562.74,0.000693978436490994,3.26,0.0,68.99,0.013865799030356563,11486.89,-0.008938860711685592
1294,12.58,0.023322327694351053,32559.54,-9.82766574679772e-05,3.24,-0.006153865574378026,69.12,0.0018825579377832469,11589.54,0.008896582101678874
1295,12.5,-0.006379606964038942,32703.85,0.0044223947053936286,3.2,-0.012422519998557258,69.7,0.008356193270677714,11664.61,0.006456504390252249
1296,12.51,0.0007996801705640877,32860.41,0.004775781731371609,3.22,0.006230549750636083,68.66,-0.015033529736932394,11721.78,0.004889178182942544
1297,12.61,0.007961825498008501,32890.3,0.0009091917656558479,,,67.49,-0.017187349274230712,11649.39,-0.006194831623979269
1298,12.67,0.004746844356219526,32891.73,4.3476919159957106e-05,3.22,,69.26,0.025888100218961263,11676.74,0.0023450107268807585
1299,,,,,3.25,0.00927363678532922,,,,
1300,12.65,,33053.52,,3.29,0.012232568435634361,69.26,,11737.57,
1301,13.43,0.059833795361616815,33033.31,-0.0006116196110479422,3.19,-0.030866647980527295,68.91,-0.005066233605159454,11782.17,0.0037925634772157935
1302,14.82,0.09848660933279474,32851.56,-0.005517213922821895,3.24,0.015552413007484889,68.3,-0.0088915387923727,11795.02,0.001090036706862918
1303,13.78,-0.07275935428242875,32948.41,0.0029437724649472585,3.24,0.0,67.77,-0.007790147428722527,11892.05,0.008192701142299086
1304,,,,,3.26,0.006153865574378026,,,,
1305,12.47,,33203.76,,3.24,-0.006153865574378026,67.05,,11703.61,
1306,14.02,0.11715912191449895,32997.21,-0.00624011008408587,3.24,0.0,69.08,0.029826643550790344,11826.35,0.010432751545124574
1307,13.85,-0.012199648973096444,33107.98,0.0033513285015960292,3.2,-0.012422519998557258,70.25,0.01679505493537725,11843.5,0.0014491011139554644
1308,13.79,-0.0043415408281370915,33025.73,-0.002487386308960282,3.28,0.024692612590371477,68.74,-0.021729036792168088,11705.57,-0.011714396985317066
1309,13.45,-0.02496458575736238,33180.84,0.004685646267136079,3.19,-0.027822505599299108,67.31,-0.02102245739906561,11745.62,0.003415608243038548
1310,12.54,-0.07005557084307368,33385.61,0.00615236792426721,3.23,0.012461220437811837,66.58,-0.010904581875743169,11733.62,-0.0010221796825486962
1311,12.56,0.0015936258352780008,33291.1,-0.002834874824936051,3.21,-0.006211200092640645,66.77,0.002849645722898586,11819.99,0.007333940498234881
1312,12.32,-0.01929320293467862,33536.7,0.007350267575469971,3.23,0.006211200092640645,64.14,-0.040185683604768485,11944.95,0.010516428963285307
1313,12.39,0.005665737535677007,33508.16,-0.0008513703130663686,3.2,-0.009331327428884206,64.45,0.004821535120187903,11892.56,-0.0043956004090670575
1314,12.42,0.0024183808642819216,33571.76,0.0018962461212677084,3.2,0.0,63.29,-0.018162390597982636,11986.67,0.007882204513910196
1315,12.32,-0.008084118399958928,33866.95,0.008754375202467912,3.22,0.006230549750636083,64.63,0.020951360487590165,12117.02,0.01081587679956364
1316,12.1,-0.018018505502678472,33969.93,0.0030361089456185653,3.19,-0.009360442759563714,64.05,-0.009014670932060653,12125.98,0.0007391824780729195
1317,,,,,,,64.63,0.009014670932060653,,
1318,12.85,,33878.03,,3.19,,63.66,-0.0151222774208577,12241.01,
1319,12.91,0.0046583935173223345,33891.04,0.00038395097231891384,3.15,-0.012618463959211512,62.11,-0.024649415282734566,12143.48,-0.007999389782611388
1320,12.98,0.005407506417392849,33930.82,0.0011730732410395461,3.16,0.0031695747612789926,61.26,-0.013779905166583006,12249.23,0.008670677635132407
1321,14.56,0.11486833149259601,33614.74,-0.009359084658774108,3.19,0.00944888919793252,59.34,-0.03184348654195279,12215.52,-0.0027558034587773506
1322,18.23,0.22479054592203163,33100.65,-0.015411741596373929,,,58.54,-0.013573333598936088,12140.32,-0.006175129986223382
1323,16.28,-0.11313122811617715,33428.48,0.009855311603471861,3.17,,59.37,0.014078767018843585,12170.47,0.0024803813827212196
1324,16.39,0.006734032181344052,33393.57,-0.0010448647767038466,3.11,-0.019108861698046375,59.46,0.0015147692873682672,12142.7,-0.0022843596352100093
1325,15.49,-0.05647673832696132,33498.4,0.003134310017181008,3.14,0.009600073729019165,57.72,-0.029700083664281784,12131.87,-0.0008922918691087744
1326,18.84,0.19578761471943995,32913.47,-0.017615680023181923,3.15,0.0031796529173797605,57.77,0.0008658758875039752,11982.6,-0.012380276785000532
1327,17.97,-0.047278568352749684,33162.99,0.00755249860708318,3.19,0.012618463959211512,54.0,-0.06748556322889954,12009.46,0.0022390750291361172
1328,16.05,-0.11299485121944253,33669.71,0.015164125046986499,3.16,-0.00944888919793252,53.9,-0.0018535686493232895,12143.74,0.011119138124589867
1329,15.15,-0.05770831762064654,34007.6,0.00998540892167199,3.13,-0.00953902304675891,55.36,0.026726833394463245,12135.62,-0.0006688809180097621
1330,14.96,-0.01262055940904716,34103.96,0.0028294775303248088,3.14,0.0031897953681001567,55.18,-0.0032567425202740807,12183.62,0.003947496906228309
1331,15.47,0.033522692038643775,33914.63,-0.005567021867751265,3.12,-0.006389798098770827,54.53,-0.011849559851170088,12166.99,-0.001365879752947663
1332,15.04,-0.028189346063281384,34163.99,0.007325680666562917,3.09,-0.00966191091173707,53.39,-0.021127546425875554,12309.94,0.011680519188692173
1333,15.18,0.009265453445790328,34242.71,0.002301529959742865,3.1,0.003231020581446531,54.0,0.011360584052179767,12313.99,0.00032894830650676
1334,13.74,-0.09966748517328083,34470.09,0.006618296153593661,3.1,0.0,55.54,0.02811943531437855,12370.03,0.004540597218886333
1335,14.15,0.02940333729504374,34436.7,-0.0009691353381402479,3.1,0.0,56.34,0.014301280569573471,12450.13,0.006454452999500759
1336,13.68,-0.033779711894842634,34497.8,0.0017726977348164752,3.04,-0.01954459607297032,57.37,0.018116756165553305,12604.74,0.012341869068457356
1337,,,,,3.03,-0.003294895896852612,57.83,0.00798615355634702,,
1338,14.83,,34416.01,,3.02,-0.0033057881344993323,57.35,-0.008334828594747101,12608.66,
1339,14.38,-0.030813803856940325,34581.2,0.004788318705141847,2.98,-0.013333530869465315,59.72,0.040494129095609566,12411.48,-0.015762028693028896
1340,15.56,0.0788651664573452,34480.67,-0.002911304631776801,2.96,-0.006734032181344052,59.57,-0.0025148810303932123,12576.35,0.013196215320249394
1341,17.08,0.09320466961017804,34116.85,-0.010607480018840931,2.99,0.010084119066626096,58.6,-0.01641739505762896,12635.82,0.004717571735746162
1342,25.03,0.3821669170832589,32987.49,-0.033662998458119375,2.94,-0.01686380605200477,56.71,-0.032784134557030775,12465.64,-0.013559578404121808
1343,27.85,0.10675786092961026,31966.95,-0.031425842102889234,2.93,-0.003407158321614201,55.29,-0.025358501676095102,12093.6,-0.030299672367648967
1344,27.56,-0.010467520227835259,31800.51,-0.005220229187999692,2.93,0.0,54.96,-0.005986412435746935,11978.31,-0.009578872763558621
1345,39.16,0.35129037151685205,30420.72,-0.04435837220327521,2.93,0.0,52.19,-0.051714742258772706,11342.69,-0.05452403071596734
1346,40.11,0.023969862119651797,30151.73,-0.00888165389523543,2.99,0.02027096437361897,51.31,-0.017005240701448265,11050.3,-0.026115906656341892
1347,33.42,-0.1824711566147137,31480.79,0.043135217238056356,3.0,0.0033389012655147265,52.52,0.023308384480722033,11491.06,0.039111764823049455
1348,36.82,0.09688665263768392,30627.55,-0.027477587828272476,2.99,-0.0033389012655147265,52.24,-0.005345564466419539,11449.33,-0.003638128735222068
1349,31.99,-0.14061782184350502,31871.05,0.039798143526400764,2.94,-0.01686380605200477,51.86,-0.007300704857657436,11891.58,0.03789937364709317
1350,39.62,0.213910687308978,30797.53,-0.0342635822724926,2.91,-0.010256500167189042,51.29,-0.01105197870934127,11609.54,-0.02400341274291229
1351,41.94,0.05690598420336901,30251.04,-0.017903927907402917,2.94,0.010256500167189042,45.6,-0.11758808488083661,11417.35,-0.016693045644958104
1352,54.46,0.2612264617718396,27885.59,-0.08142049610462188,2.96,0.0067796869853786745,35.33,-0.25517525514928696,10534.26,-0.0805013255247875
1353,47.3,-0.14095619174772622,29218.09,0.04667797005201457,2.95,-0.0033840979842405527,35.57,0.006770124589310367,10955.14,0.03917594977973238
1354,53.9,0.13062018241706408,27729.07,-0.052306716618080173,2.92,-0.01022155407153802,34.45,-0.03199358850069611,10242.55,-0.06725814047081613
1355,75.47,0.33660474838182575,25044.25,-0.10183706111630642,2.92,0.0,31.02,-0.10487683971127515,9233.31,-0.10373301460149342
1356,57.83,-0.2662275541266501,27318.22,0.08690961858230217,2.9,-0.006872879287762146,32.25,0.038885885493388894,10030.01,0.08276400153614105
1357,82.69,0.35759100356394846,23961.46,-0.13110717256418525,2.91,0.0034423441909730013,27.98,-0.1420280740044464,8222.21,-0.19874256960196135
1358,75.91,-0.08555024770539887,25354.81,0.05652174934561849,2.89,-0.0068965790590604925,27.97,-0.00035746202346675915,8689.03,0.05522228111202132
1359,76.45,0.007088504346395297,23891.02,-0.05946579951304187,2.85,-0.01393750784378156,22.79,-0.20481066395627545,7857.83,-0.10055082359369294
1360,72.0,-0.05997081335901644,24154.84,0.010982117982182515,2.82,-0.010582109330536937,23.98,0.05089830634177517,7891.95,0.004332765711962949
1361,66.04,-0.08640549996412794,23126.46,-0.04350735755635249,2.81,-0.003552401604367761,25.55,0.06341716705034539,7530.54,-0.04687650022270162
1362,61.59,-0.06976109935297536,22482.2,-0.02825353153495591,2.81,0.0,23.75,-0.07305478616906314,7231.38,-0.04053686306160209
1363,61.67,0.001298069304449534,24595.63,0.08984489987590649,2.86,0.017637141486106733,24.5,0.031090587070031095,7853.9,0.08258033438274204
1364,63.95,0.03630393902145013,24934.78,0.013694831137884833,2.8,-0.0212022076506031,25.62,0.044700178917906896,8229.28,0.04668830234120591
1365,61.0,-0.047227663851540314,26478.0,0.0600505834959435,2.8,0.0,23.55,-0.08424747600616156,8759.98,0.06249509579037671
1366,65.54,0.07178677909735764,25597.13,-0.033833963689673396,2.8,0.0,22.39,-0.05051138985176351,8881.89,0.013820750354486933
1367,57.08,-0.13820685066203353,26392.08,0.030583729317477548,2.72,-0.028987536873252173,19.19,-0.15422512059105475,9004.48,0.013707859068579964
1368,53.54,-0.0640247545164292,25995.73,-0.015131671378366462,2.67,-0.018553407895747775,14.85,-0.2563894447709001,8844.68,-0.0179060829384472
1369,57.06,0.06367430769314764,24796.49,-0.04723018286866498,2.65,-0.007518832414027399,14.97,0.008048333182828493,8245.96,-0.07009276488911631
1370,50.91,-0.11404397787110954,25308.46,0.02043661629402571,2.63,-0.0075757938084576315,20.24,0.30161264598772775,8174.39,-0.008717287173901411
1371,46.8,-0.08417616499064318,24878.92,-0.017117868621582488,2.95,0.11482132416205526,24.33,0.18404931237616662,8065.93,-0.01335707825192678
1372,45.24,-0.03390155167568132,26650.37,0.06878217562409361,3.17,0.07192641753746076,22.58,-0.07464559807391558,8742.01,0.08049112233311995
1373,46.7,0.031762513426931704,26632.5,-0.0006707596895587642,3.31,0.04321660149978235,22.1,-0.021486950197808774,8849.58,0.012229859923104769
1374,43.35,-0.07443746144830055,27574.96,0.034775840045996986,3.63,0.0922844588877878,25.22,0.1320597220130666,9390.46,0.05932428003912449
1375,41.67,-0.03952525779218874,28053.77,0.01721491124028951,3.77,0.03784235318315998,20.23,-0.22047067935711961,9958.98,0.05878037640803235
1376,,,,,3.86,0.023592182016820118,,,,
1377,41.17,,27741.0,,4.27,0.10094664376379359,,,9509.28,
1378,37.76,-0.0864594945045134,28572.77,0.02954270312699414,4.82,0.12116010082197604,21.74,,9791.16,0.029211773864570745
1379,40.84,0.07841165201916489,27923.3,-0.022992700638488017,5.23,0.0816373500143226,19.8,-0.09347194399257353,9374.64,-0.04347176665738317
1380,40.11,-0.01803631351450319,28066.51,0.005115584864730849,5.48,0.04669382288309265,18.69,-0.05769331623301799,9222.91,-0.016317565126369615
1381,38.15,-0.050099922051495493,28842.95,0.02728854505699907,5.56,0.01449300730256664,19.75,0.05516486987965896,9537.1,0.03349885002661068
1382,43.83,0.13879275670025182,28348.57,-0.017289007689379687,5.48,-0.01449300730256664,17.36,-0.1289847821149266,9130.9,-0.043525190148173465
1383,45.41,0.03541383067914161,27489.83,-0.03076046989336767,5.23,-0.04669382288309265,9.12,-0.6436989051459641,8992.25,-0.015301170615288129
1384,41.98,-0.07853903071737278,28115.35,0.02249957244628753,4.94,-0.057045946877000375,13.77,0.41202250865432344,9112.25,0.013256566860228247
1385,41.38,-0.014395642075089476,28131.74,0.0005827857214981691,4.8,-0.028749413285986014,15.06,0.08954990963118403,9024.45,-0.009682101582523472
1386,35.93,-0.14122507119197003,28526.49,0.013934653006742792,4.66,-0.029600469776290605,15.87,0.05238831216657003,9081.47,0.006298513249205939
1387,33.29,-0.07631554953849351,29030.11,0.01750043794733358,4.59,-0.015135424065100933,15.17,-0.04511074117787661,9416.79,0.03625819240083672
1388,33.57,0.008375759405010008,28916.15,-0.003933304648885638,4.58,-0.00218102594636016,15.6,0.027951120895050252,9533.78,0.0123470150232734
1389,31.23,-0.07225363969695664,29751.01,0.02846281843111953,4.59,0.00218102594636016,17.86,0.13529266119286198,9736.22,0.021011670771841295
1390,34.15,0.08938341472181177,29409.58,-0.011542609388117242,4.59,0.0,18.11,0.013900696446969008,9591.05,-0.015022580025863874
1391,37.19,0.0852773219201799,28545.4,-0.02982466932704675,4.61,0.004347832936103524,18.49,0.020765773503711227,9267.64,-0.03430160946914107
1392,35.97,-0.03335465022944639,28677.12,0.0046037899990789555,4.52,-0.019715863164417424,20.4,0.09830485545113721,9223.27,-0.00479912401923599
1393,33.61,-0.06786161597051787,28940.94,0.009157609391893473,4.42,-0.022372297754533088,25.46,0.22157369227908985,9248.87,0.002771743435189933
1394,34.12,0.015060080886463822,28756.1,-0.006407283020303467,4.09,-0.07759472603489637,24.2,-0.050755959966619635,9054.0,-0.021294732886000034
1395,31.44,-0.08180275506247225,29114.57,0.012388817509913608,,,24.23,0.0012389016657934349,9188.48,0.014743876503370501
1396,27.98,-0.11659099832367081,29661.62,0.018615218073115614,3.93,,,,9396.7,0.022408038291700905
1397,27.57,-0.014761744201629678,29650.21,-0.0003847461843857758,3.79,-0.03627340678683488,25.53,,9213.52,-0.0196865932906789
1398,33.04,0.18099072361707158,29002.39,-0.022090967665597816,3.72,-0.018642350809279673,26.67,0.04368510694053018,8759.11,-0.050577668904818296
1399,35.28,0.06559728248581331,28446.62,-0.019348891790183842,3.68,-0.010810916104215584,27.89,0.044728863445474776,8555.22,-0.023552678644252367
1400,32.61,-0.07869724133736256,28768.11,0.011238133381327842,3.68,0.0,29.87,0.06858643058862102,8598.65,0.005063591224049091
1401,31.89,-0.022326508779261456,28902.95,0.004676184058649113,3.69,0.0027137058715960283,30.95,0.03551836690258625,8558.12,-0.004724674329070311
1402,29.3,-0.08470496499894464,29874.3,0.0330549129812816,3.71,0.005405418566908127,33.3,0.07318439785579312,9095.04,0.06084867011723816
1403,30.53,0.04112229072376472,29558.77,-0.010618094084719587,3.73,0.005376357036380286,33.06,-0.007233304593520007,8981.4,-0.012573437814197064
1404,27.99,-0.08686250321942435,30075.82,0.017341041729359574,3.69,-0.010781775603288413,34.76,0.050143208004313156,9074.88,0.010354384755883572
1405,29.53,0.05355939222846917,29873.59,-0.006746714174303392,3.68,-0.0027137058715960283,34.78,0.0005752085289456588,9067.82,-0.0007782744967794741
1406,28.16,-0.04750416446598971,29960.21,0.002895355485089013,3.72,0.010810916104215584,33.8,-0.028581706437163845,9129.34,0.00676152041105027
1407,,,,,3.67,-0.01353200621857642,,,,
1408,28.01,,30368.35,,3.64,-0.008207980417829441,33.95,,9506.96,
1409,27.62,-0.014021441290871017,30853.31,0.015843090299940243,3.42,-0.06234313057413554,32.73,-0.03659676549161617,9667.68,0.016764201468607354
1410,28.59,0.03451685835307439,30730.89,-0.003975700301358742,3.44,0.005830920310793131,33.98,0.03748002773069681,9704.25,0.003775570471491463
1411,27.51,-0.03850743139773716,30873.67,0.0046353794477660415,3.45,0.0029027596579613846,34.15,0.004990469773012762,9560.45,-0.014929136796828502
1412,28.23,0.025835667328914624,31036.6,0.00526343613580238,3.45,0.0,36.74,0.07310349377018088,9778.88,0.022590160976266205
1413,26.84,-0.05049193016191689,31291.3,0.00817295040478605,3.48,0.008658062743114536,37.72,0.026324377978276914,9869.49,0.009223222316364854
1414,25.66,-0.04495995291599053,31758.53,0.014821247035191831,3.43,-0.014472032608534358,37.98,0.00686924761888319,10205.44,0.033472731074047246
1415,25.81,0.005828654543031941,31651.81,-0.003366015724312277,3.48,0.014472032608534358,38.41,0.011258136973673505,10114.59,-0.008941975514296985
1416,24.52,-0.05127290266251183,32482.27,0.02589906706520928,3.53,0.014265577158822484,41.0,0.06525422434649464,10553.84,0.04251083880211226
1417,25.81,0.05127290266251183,32935.77,0.013864899189092839,3.48,-0.014265577158822484,39.66,-0.033228943612658046,10841.02,0.026847312786014044
1418,27.57,0.0659662113051831,32644.42,-0.008885363608433394,3.45,-0.008658062743114536,40.45,0.01972352041285097,10643.04,-0.018430930135053814
1419,27.57,0.0,32420.35,-0.006887625540249687,3.42,-0.008733679968754515,41.18,0.01788605809514232,10314.46,-0.03135936318302868
1420,40.79,0.3917087282937617,30478.0,-0.06178120018664579,3.42,0.0,37.76,-0.08670236032234335,9663.25,-0.06521676364269346
1421,36.09,-0.12242113467477012,30902.5,0.01383197491217203,3.42,0.0,38.54,0.02044632170892058,10019.28,0.03618120622256882
1422,34.4,-0.04795925427534442,31214.12,0.010033469761912883,3.33,-0.02666824708216131,39.44,0.023083866748214277,10110.46,0.009059294715243027
1423,33.67,-0.021449331206369493,31806.11,0.018787853152947065,3.24,-0.027398974188114433,40.75,0.03267530995243684,10353.41,0.023745402544800953
1424,33.47,-0.005957717949748087,31658.22,-0.0046605791849732014,3.21,-0.009302392662313697,40.47,-0.0068948807990971694,10169.93,-0.017880606999954196
1425,32.94,-0.015961790473741022,31686.93,0.0009064625142052307,3.18,-0.00938974034983886,41.75,0.03113849240909028,10071.95,-0.00968099457521987
1426,35.12,0.06408304401742182,31513.0,-0.005504133916213405,3.18,0.0,42.33,0.013796603235967542,9788.95,-0.028500133980159603
1427,31.77,-0.10024832048549115,31720.66,0.006568044504255965,3.15,-0.009478743954543845,43.2,0.020344440717232626,9819.59,0.003125171475042876
1428,31.37,-0.012670426078837949,31847.33,0.00398534443696974,3.11,-0.012779726646398926,42.72,-0.01117330059812538,9761.42,-0.005941488321886013
1429,33.84,0.07579151253543603,31003.77,-0.02684473805482135,3.09,-0.006451635281488732,40.4,-0.05583740968483486,9530.28,-0.023963783508460068
1430,32.22,-0.049056156989194744,31357.59,0.011347533045213964,3.02,-0.022914259522875735,41.18,0.019122916632538622,9676.23,0.01519826448131667
1431,34.73,0.07501648900715452,30596.01,-0.024586734739660443,3.04,0.006600684031351944,40.97,-0.005112610040863608,9501.57,-0.01821531450829106
1432,31.78,-0.08876670564741262,31068.82,0.01533513562642419,3.03,-0.003294895896852612,41.58,0.014779190871087255,9678.25,0.01842405171097994
1433,30.43,-0.043408197199690246,31551.73,0.015423677155279591,2.99,-0.013289232118682603,41.64,0.0014419613169014411,9779.07,0.010363287679734157
1434,28.62,-0.06132318978057505,31690.76,0.004396734662687862,2.97,-0.006711434587986842,42.18,0.01288493130386037,10039.72,0.026304837927824565
1435,27.68,-0.03339564337883605,31831.85,0.004442205130199994,2.95,-0.006756782462879807,43.19,0.023662811921981053,9997.7,-0.004194158888488175
1436,,,,,2.88,-0.02401487620387388,42.92,-0.006271069210111779,,
1437,27.94,,32340.14,,2.82,-0.021053409197832273,42.73,-0.004436668106564401,9959.22,
1438,29.43,0.05195520841656531,31979.58,-0.01121160903260865,2.8,-0.0071174677688641275,43.28,0.01278938488229242,9730.29,-0.02325505479544354
1439,28.08,-0.046956983087770965,32247.74,0.008350389155546978,2.76,-0.014388737452099676,43.67,0.008970732959243666,9717.34,-0.0013317820129294944
1440,29.26,0.04116381643436817,32048.77,-0.006189158171716613,2.79,0.010810916104215806,42.35,-0.030692946399406118,9656.32,-0.006299295205796085
1441,27.29,-0.06970106087173145,32404.29,0.011032016345462026,2.82,0.010695289116747997,43.27,0.021491133138729968,9693.75,0.003868724680030411
1442,32.19,0.16513551059046971,32048.7,-0.011034200519034698,2.83,0.003539826705124094,42.85,-0.009753909193004784,9614.86,-0.008171529590399018
1443,29.52,-0.08658784557844479,32473.56,0.01316959885058111,2.73,-0.03597510245827795,42.97,0.002796552743114855,9678.92,0.006640506463815754
1444,27.76,-0.06147186409366823,32841.93,0.011279832878136276,2.7,-0.01104983618658495,43.96,0.022777931748517055,9776.91,0.01007315838734435
1445,28.0,0.008608374536600127,32712.58,-0.003946339248674491,2.68,-0.0074349784875180625,43.71,-0.005703220660197239,9623.56,-0.01580922461198675
1446,25.68,-0.08649203135344319,32812.51,0.003050131712088344,2.67,-0.003738322110607206,43.53,-0.0041265533110173,9755.98,0.013666171739584954
